V1,VDC_Jur
1.601649151,Kapilbastu_Ganeshpur
1.673284888,Kapilbastu_Gauri
1.611136516,Kapilbastu_Gotihawa
1.667066102,Kapilbastu_Gugauli
1.77298086,Kapilbastu_Haranampur
1.671159879,Kapilbastu_Harduona
1.727845724,Kapilbastu_Hariharpur
1.797586137,Kapilbastu_Hathausa
1.813172769,Kapilbastu_Hathihawa
1.799291271,Kapilbastu_Jahadi
1.688587794,Kapilbastu_Jawabhari
1.784271053,Kapilbastu_Jayanagar
1.730336911,Kapilbastu_Kajarhawa
1.718963921,Kapilbastu_Kapilbastu
1.611187095,Kapilbastu_Khurhuriya
1.76476663,Kapilbastu_Kopawa
1.646889602,Kapilbastu_KrishnaNagar
1.740888513,Kapilbastu_Kushhawa
1.83677582,Kapilbastu_Labani
1.71124197,Kapilbastu_Lalpur
1.780548996,Kapilbastu_Maharajganj
1.727786485,Kapilbastu_Mahendrakot
1.809484663,Kapilbastu_Mahuwa
1.755995685,Kapilbastu_Malwar
1.755002467,Kapilbastu_Manpur
1.718817727,Kapilbastu_Milmi
1.74413873,Kapilbastu_Motipur
1.831548173,Kapilbastu_Nandanagar
1.810579039,Kapilbastu_Nigalihawa
1.808825751,Kapilbastu_Pakadi
1.624080918,Kapilbastu_Parsohiya
1.824892537,Kapilbastu_Patariya
1.854712989,Kapilbastu_Patna
1.673756381,Kapilbastu_Patthardaihiya
1.748921906,Kapilbastu_Pipra
1.693619014,Kapilbastu_Purusottampur
1.752502273,Kapilbastu_Rajpur
1.642412672,Kapilbastu_Ramnagar
1.665905557,Kapilbastu_Rangapur
1.671356999,Kapilbastu_Sauraha
1.684921513,Kapilbastu_Shipanagar
1.744926169,Kapilbastu_Shivagadhi
1.756392002,Kapilbastu_Shivapur
1.71680808,Kapilbastu_Singhkhor
1.643348036,Kapilbastu_Sirsihawa
1.753899776,Kapilbastu_Sisawa
1.608659187,Kapilbastu_Somdiha
1.75137256,Kapilbastu_Thunhiya
1.772301162,Kapilbastu_Tilaurakot
1.728741942,Kapilbastu_Titirkhi
1.713081519,Kapilbastu_Udayapur
1.677925334,Kapilbastu_VidhyaNagar
1.856657161,Kaski_ArbaVijaya
1.829472704,Kaski_Armala
1.817117582,Kaski_Bhachok
1.757291338,Kaski_BhadaureTamagi
1.82544752,Kaski_Bharatpokhari
1.885282078,Kaski_Chapakot
1.679919046,Kaski_Dangsing
1.854600399,Kaski_Deurali
1.699043781,Kaski_Dhampus
1.714235482,Kaski_DhikurePokhari
1.748221422,Kaski_Dhital
1.740456167,Kaski_Ghachok
1.647047228,Kaski_Ghandruk
1.78374621,Kaski_Hansapur
1.804278495,Kaski_Hemaja
1.848982324,Kaski_Kahun
1.854113316,Kaski_Kalika
1.86004214,Kaski_Kaskikot
1.873801694,Kaski_KritinachneChaur
1.737504226,Kaski_Lahachok
1.820622772,Kaski_Lamachaur
1.854701556,Kaski_Lekhnath
1.682220735,Kaski_Lumle
1.728170677,Kaski_Lwangghale
1.723229182,Kaski_Machhapuchchhre
1.835405685,Kaski_Majhthana
1.82278381,Kaski_Mauja
1.776386626,Kaski_Mijuredada
1.739560642,Kaski_Namarjung
1.790693888,Kaski_Nirmalpokhari
1.769672096,Kaski_Parche
1.833717526,Kaski_Pokhara
1.934351287,Kaski_Pumdibhumdi
1.784121395,Kaski_Puranchaur
1.736561587,Kaski_Reevan
1.83303367,Kaski_Rupakot
1.810652136,Kaski_Saimarang
1.582188725,Kaski_Salyan
1.862050748,Kaski_Sarangkot
1.768683035,Kaski_Sardikhola
1.869019212,Kaski_Siddha
1.791238131,Kaski_Sildujure
1.805153926,Kaski_Thumakodada
1.851619012,Kaski_Thumki
1.857512153,Kaski_Valam
1.867550343,Kathmandu_Aalapot
1.711224302,Kathmandu_BaadBhanjyang
1.730316472,Kathmandu_Bajrayogini
1.794700018,Kathmandu_Balambu
1.868605226,Kathmandu_Baluwa
1.814917051,Kathmandu_Bhadrabas
1.732741144,Kathmandu_Bhimdhunga
1.906714045,Kathmandu_Budanilkantha
1.806486647,Kathmandu_Chalnakhel
1.852987761,Kathmandu_ChapaliBhadrakali
1.893176552,Kathmandu_Chhaimale
1.726637026,Kathmandu_ChouketarDahachok
1.855878383,Kathmandu_Chunikhel
1.814917051,Kathmandu_Daanchhi
1.824479591,Kathmandu_Daxinkali
1.979103616,Kathmandu_Dhapasi
1.974099764,Kathmandu_Dharmasthali
1.916741496,Kathmandu_Futung
1.874858656,Kathmandu_Gagalphedi
1.688347371,Kathmandu_Gokarneswor
1.986378671,Kathmandu_Goldhunga
1.978213634,Kathmandu_Gonggabu
1.800019123,Kathmandu_Gothatar
1.90468084,Kathmandu_IchangNarayan
1.81711481,Kathmandu_Indrayani
1.959905438,Kathmandu_Jhormahankal
1.966481395,Kathmandu_Jitpurphedi
1.547048822,Kathmandu_Jorpati
1.974052996,Kathmandu_Kabhresthali
1.580039465,Kathmandu_Kapan
1.933946309,Kathmandu_Kathmandu
1.918760843,Kathmandu_KhadkaBhadrakali
1.796807359,Kathmandu_Kirtipur
1.751171284,Kathmandu_Lapsephedi
1.790378982,Kathmandu_Machhegaun
1.694971135,Kathmandu_Mahadevathan
1.934976595,Kathmandu_Mahankal
2.001955258,Kathmandu_Manmaiju
1.709032778,Kathmandu_Matatirtha
1.771521692,Kathmandu_Mulpani
1.719438186,Kathmandu_Naglebhare
1.795051646,Kathmandu_NaikapNayaBhanjyang
1.831072177,Kathmandu_NaikapPuranoBhanjya
1.872117,Kathmandu_Nayapati
1.720909479,Kathmandu_Pukhulachhi
1.85799681,Kathmandu_Ramkot
1.959134629,Kathmandu_Sangla
1.80354025,Kathmandu_Satikhel
1.793852648,Kathmandu_Satungal
1.918479195,Kathmandu_Seuchatar
1.80354025,Kathmandu_Sheshnarayan
1.884241399,Kathmandu_Sitapaila
1.874336238,Kathmandu_Sundarijal
1.682628138,Kathmandu_Suntol
1.776692178,Kathmandu_Talkududechour
1.694123765,Kathmandu_Thankot
1.795051646,Kathmandu_Tinthana
1.916741496,Kathmandu_TokhaChandeswori
1.916741496,Kathmandu_TokhaSarswoti
1.608685515,Kavrepalanchok_Anaikot
1.849926695,Kavrepalanchok_Baldthali
1.393564209,Kavrepalanchok_Balting
1.69364465,Kavrepalanchok_BaluwapatiDeupur
1.705998387,Kavrepalanchok_BanakhuChor
1.80308885,Kavrepalanchok_Banepa
1.643495616,Kavrepalanchok_BekhsimleDhartigaun
1.307126506,Kavrepalanchok_Bhimkhori
1.642005269,Kavrepalanchok_Bhumlutar
1.551418705,Kavrepalanchok_Birtadeurali
1.515723473,Kavrepalanchok_Budhakhani
1.851726059,Kavrepalanchok_ChalalGaneshsthan
1.748227312,Kavrepalanchok_ChandeniMandan
1.68130096,Kavrepalanchok_Choubas
1.833748704,Kavrepalanchok_Chyamrangbesi
1.848677811,Kavrepalanchok_ChyasingKharka
1.630403287,Kavrepalanchok_DapchaChatraibhanjh
1.624173415,Kavrepalanchok_DaraunePokhari
1.491298341,Kavrepalanchok_DeuvumiBaluwa
1.640974289,Kavrepalanchok_Devitar
1.528870537,Kavrepalanchok_DhulikhelN.P
1.89751976,Kavrepalanchok_Dhunkharka
1.609141765,Kavrepalanchok_DhuseniSiwalaya
1.64155179,Kavrepalanchok_Dolalghat
1.611646809,Kavrepalanchok_Falatebhumlu
1.816659253,Kavrepalanchok_Falemetar
1.630341969,Kavrepalanchok_Foksingtar
1.656936107,Kavrepalanchok_GairiBisounaDeupur
1.773871189,Kavrepalanchok_Ghartichhap
1.843030636,Kavrepalanchok_Gokule
1.602757038,Kavrepalanchok_Gothpani
1.555098497,Kavrepalanchok_HokseBazar
1.621177825,Kavrepalanchok_JaisithokMandan
1.70048632,Kavrepalanchok_JyamdiMandan
1.877493265,Kavrepalanchok_KalatiBhumidanda
1.526653378,Kavrepalanchok_KanpurKalapani
1.591649414,Kavrepalanchok_KartikeDeurali
1.520896384,Kavrepalanchok_KatunjeBesi
1.395503877,Kavrepalanchok_KavreNityaChandeswor
1.775553805,Kavrepalanchok_KhaharePangu
1.586843028,Kavrepalanchok_Khanalthok
1.466023067,Kavrepalanchok_Kharelthok
1.503696075,Kavrepalanchok_Kharpachok
1.540766638,Kavrepalanchok_KolatiBhumlu
1.524189212,Kavrepalanchok_Koshidekha
1.496710289,Kavrepalanchok_KuruwasChapakhori
1.869388161,Kavrepalanchok_Kushadevi
1.384219227,Kavrepalanchok_Machchhegaun
1.485166509,Kavrepalanchok_MadanKundari
1.770287358,Kavrepalanchok_MahadevsthanMandan
1.599710176,Kavrepalanchok_Mahadevtar
1.866394995,Kavrepalanchok_MahankalChaur
1.859321909,Kavrepalanchok_MahendraJyoti
1.621103688,Kavrepalanchok_MajhiFeda
1.399896625,Kavrepalanchok_Mangaltar
1.580532091,Kavrepalanchok_MathurapatiFulbari
1.390231541,Kavrepalanchok_Methinkot
1.849484649,Kavrepalanchok_Milche
1.607402681,Kavrepalanchok_NagreGagarche
1.729860222,Kavrepalanchok_Nala
1.805677037,Kavrepalanchok_NasikasthanSanga
1.687571711,Kavrepalanchok_NayagaunDeupur
1.714906865,Kavrepalanchok_Panauti
1.526831097,Kavrepalanchok_Panchkhal
1.5798905,Kavrepalanchok_Patalekhet
1.588617102,Kavrepalanchok_PokhariChauri
1.558323425,Kavrepalanchok_PokhariNarayansthan
1.704055254,Kavrepalanchok_PuranogaunDapcha
1.487874908,Kavrepalanchok_RaviOpi
1.915561551,Kavrepalanchok_RyaleBhir
1.789551358,Kavrepalanchok_Saldhara
1.669657407,Kavrepalanchok_SalleBhumlu
1.854775,Kavrepalanchok_Salmechakala
1.700425348,Kavrepalanchok_SankhupatiChour
1.585589293,Kavrepalanchok_Sanowangthali
1.692823262,Kavrepalanchok_Saping
1.736663784,Kavrepalanchok_SaradaBatase
1.574794843,Kavrepalanchok_Saramthali
1.475874531,Kavrepalanchok_Sarasyunkhark
1.505512067,Kavrepalanchok_SathigharBhagawati
1.644635374,Kavrepalanchok_SikharAmbote
1.746692275,Kavrepalanchok_SimalchourSyampati
1.686495696,Kavrepalanchok_Simthali
1.486108455,Kavrepalanchok_SipaliChilaune
1.544300583,Kavrepalanchok_Sisakhani
1.598452977,Kavrepalanchok_ThuloParsel
1.717869892,Kavrepalanchok_TukuchaNala
1.80308885,Kavrepalanchok_UgrataraJanagal
1.40650965,Khotang_Ainselukharka
1.582970273,Khotang_Arkhaule
1.617683373,Khotang_Badahare
1.474449313,Khotang_BadakaDiyale
1.762173593,Khotang_Bahunidanda
1.389280241,Khotang_Bakachol
1.398476257,Khotang_Baksila
1.351270502,Khotang_Bamrang
1.419905452,Khotang_Barahapokhari
1.386241693,Khotang_Baspani
1.491676644,Khotang_Batase
1.395805965,Khotang_Bijayakharka
1.478641477,Khotang_Buipa
1.43993264,Khotang_Chhitapokhari
1.501580419,Khotang_Chhorambu
1.476757238,Khotang_Chipring
1.49654712,Khotang_Chisapani
1.364718615,Khotang_Chyandada
1.652482387,Khotang_Chyasmitar
1.480366704,Khotang_Damarkhushivalaya
1.411036467,Khotang_Dandagoun
1.472073141,Khotang_Devisthan
1.527626849,Khotang_Dhitung
1.367647344,Khotang_Diktel
1.747740576,Khotang_Dikuwa
1.463867225,Khotang_Diplung
1.40499436,Khotang_Dorpachiuridada
1.328874764,Khotang_Dubekoldada
1.399234595,Khotang_DumreDharapani
1.582022438,Khotang_Durchhim
1.483809538,Khotang_Faktang
1.388180668,Khotang_Haunchur
1.484233916,Khotang_Indranipokhari
1.406691873,Khotang_Jalapa
1.373973871,Khotang_Jyamire
1.444950349,Khotang_Kahule
1.327103115,Khotang_Khalle
1.361200952,Khotang_Kharmi
1.413989793,Khotang_Kharpa
1.337547669,Khotang_Khartanchha
1.436481492,Khotang_Khidima
1.527981595,Khotang_Khotangbazar
1.398768991,Khotang_Kuvinde
1.342188461,Khotang_Lafyang
1.484006657,Khotang_Lamidada
1.537888142,Khotang_Lichkiramche
1.455107712,Khotang_Likuwapokhari
1.382222398,Khotang_Magpa
1.561257351,Khotang_Mahadevsthan
1.554960271,Khotang_Mangaltar
1.357308105,Khotang_MattimBirta
1.48857851,Khotang_Mauwabote
1.351559772,Khotang_Nerpa
1.432984962,Khotang_Nirmalidada
1.430317095,Khotang_Nunthala
1.30857632,Khotang_Patheka
1.489180607,Khotang_Pauwasera
1.246953138,Khotang_Phedi
1.329500072,Khotang_R.Maheswori
1.473315444,Khotang_Rajapani
1.363920784,Khotang_RakhaBangdel
1.387538731,Khotang_RakhaDipsung
1.428358373,Khotang_RatanchaMajhagau
1.326161515,Khotang_Ribdungjaleswor
1.477927829,Khotang_Sa.Chhitapokhari
1.548491015,Khotang_Salle
1.397313634,Khotang_Sapteswor
1.453258116,Khotang_Saunechaur
1.468374295,Khotang_Sawakatahare
1.543937177,Khotang_Simpani
1.315085416,Khotang_Sungdel
1.504184543,Khotang_Suntale
1.380257786,Khotang_Temma
1.484853681,Khotang_Woplukha
1.469322131,Khotang_Wopung
1.403226868,Khotang_Yamkha
1.875007275,Lalitpur_Asrang
1.867909246,Lalitpur_Badikhel
1.84779649,Lalitpur_Bhardev
1.998266112,Lalitpur_Bhattedanda
1.816886512,Lalitpur_Bisankhunarayan
1.874434971,Lalitpur_Bukhel
1.736058915,Lalitpur_Bungamati
1.806428793,Lalitpur_Chandanpur
1.8317155,Lalitpur_Chapagaun
1.822325828,Lalitpur_Chhampi
1.837651598,Lalitpur_Choughare
1.853259017,Lalitpur_Dalchoki
1.919583964,Lalitpur_Devichour
1.677732372,Lalitpur_Dhapakhel
1.973186571,Lalitpur_Dhusel
1.90635722,Lalitpur_Dukuchhap
1.898297152,Lalitpur_Gimdi
1.787076107,Lalitpur_Godamchaur
1.852890761,Lalitpur_Godawari
1.870149617,Lalitpur_Gotikhel
1.687668712,Lalitpur_Harisiddhi
1.852299402,Lalitpur_Ikudol
1.637156271,Lalitpur_Imadol
1.678552721,Lalitpur_Jharuwarasi
1.862954241,Lalitpur_Kaleswor
1.78932306,Lalitpur_Khokana
1.612488637,Lalitpur_Lalitpur
1.855852401,Lalitpur_Lamatar
1.866162194,Lalitpur_Lele
1.791512505,Lalitpur_Lubhu
1.991749394,Lalitpur_Malta
1.865939092,Lalitpur_Manikhel
1.859744555,Lalitpur_Nallu
1.831694021,Lalitpur_Pyutar
1.660610356,Lalitpur_Sainbu
1.880229033,Lalitpur_Sankhu
1.796146022,Lalitpur_Sidhdipur
1.678552721,Lalitpur_Sunakothi
1.749197665,Lalitpur_Thaiba
1.678552721,Lalitpur_Thecho
1.87147333,Lalitpur_Thuladurlung
1.806543462,Lalitpur_Tikathali
1.79645885,Lamjung_Archalbot
1.765842645,Lamjung_Bahundanda
1.835644029,Lamjung_Bajhakhet
1.734155276,Lamjung_Balungpani
1.866481603,Lamjung_Bangre
1.854965191,Lamjung_Bansar
1.749454024,Lamjung_Besishahar
1.826595246,Lamjung_Bhalayakharka
1.808278736,Lamjung_Bharte
1.810747058,Lamjung_Bhoje
1.863619389,Lamjung_Bhorletar
1.821174984,Lamjung_Bhoteoodar
1.754106595,Lamjung_Bhujung
1.783151388,Lamjung_Bhulbhule
1.871473677,Lamjung_Bichaur
1.841159907,Lamjung_Chakratirtha
1.78314723,Lamjung_Chandisthan
1.776386279,Lamjung_Chandreshwor
1.823849779,Lamjung_Chiti
1.811978621,Lamjung_Dhamilikuwa
1.752832422,Lamjung_Dhodeni
1.822870418,Lamjung_Dhuseni
1.860869764,Lamjung_Dudhpokhari
1.786562349,Lamjung_Duradanda
1.687658665,Lamjung_Faleni
1.846811932,Lamjung_Gauda
1.772821156,Lamjung_Gaunshahar
1.792392786,Lamjung_Ghanpokhara
1.758356614,Lamjung_Ghermu
1.805651402,Lamjung_Gilunng
1.803298441,Lamjung_Hiletaksar
1.864462256,Lamjung_Ilampokhari
1.775332782,Lamjung_Isaneshwar
1.83709523,Lamjung_Jita
1.836878364,Lamjung_Karapu
1.778039449,Lamjung_Khudi
1.862314382,Lamjung_Kolki
1.815827818,Lamjung_Kunchha
1.807293832,Lamjung_Maling
1.805075286,Lamjung_Mohoriyakot
1.749838909,Lamjung_Nalma
1.767027094,Lamjung_Nauthar
1.810214247,Lamjung_Neta
1.840762551,Lamjung_Pachok
1.809416762,Lamjung_Parewadada
1.753155642,Lamjung_Pasagaun
1.76529182,Lamjung_Puranokot
1.855883233,Lamjung_Pyarjung
1.861545305,Lamjung_Ramgha
1.854326025,Lamjung_Samibhanjyang
1.794005077,Lamjung_ShreeBhanjyang
1.761574267,Lamjung_Simpani
1.786111989,Lamjung_Sindure
1.794248618,Lamjung_Sundarbazar
1.840912209,Lamjung_Suryapal
1.73050112,Lamjung_Taghring
1.826565107,Lamjung_Tandrang
1.81379981,Lamjung_Tarku
1.812933039,Lamjung_Tarkughat
1.80662418,Lamjung_Udipur
1.7861837,Lamjung_Uttarkanya
1.735283602,Mahottari_Anakar
1.844012075,Mahottari_Aurahi
1.828845664,Mahottari_Bagada
1.776140313,Mahottari_BairgiyaBanchauri
1.810564489,Mahottari_BairgiyaLaxminiya
1.803178576,Mahottari_Balawa
1.665782228,Mahottari_BanauliDonauli
1.827125979,Mahottari_Banouta
1.907364642,Mahottari_Bardibas
1.820883635,Mahottari_Basabitti
1.818300644,Mahottari_Bathanaha
1.919750251,Mahottari_Belgachhi
1.890875903,Mahottari_Bharatpur
1.735283602,Mahottari_Bhatauliya
1.893607513,Mahottari_Bijayalpura
1.805058311,Mahottari_Bramarpura
1.776669313,Mahottari_Damhimarayee
1.875719191,Mahottari_Dhamaura
1.812034743,Mahottari_Dharmapur
1.642896982,Mahottari_Dhirapur
1.783538005,Mahottari_Ekadarabela
1.67877028,Mahottari_Ekarahiya
1.804289234,Mahottari_Etaharwakatti
1.711111019,Mahottari_FulahattaParikauli
1.886977512,Mahottari_Fulakaha
1.80605153,Mahottari_GaidahaBhelpur
1.870789822,Mahottari_Gauribas
1.851259416,Mahottari_Gaushala
1.774489222,Mahottari_Gonarpura
1.771573657,Mahottari_Halkhori
1.820450943,Mahottari_HariharpurHarinamar
1.88951235,Mahottari_Hathilet
1.878567202,Mahottari_Hatisarwa
1.734559908,Mahottari_Jaleshwor
1.862603652,Mahottari_Khairbanni
1.921623404,Mahottari_KhayarMara
1.822753324,Mahottari_Khopi
1.821795442,Mahottari_Khuttapiparadhi
1.880913927,Mahottari_KisanNagar
1.762879966,Mahottari_KolhuwaBagaicha
1.917059866,Mahottari_Laximiniya
1.851522357,Mahottari_Loharpatti
1.82836066,Mahottari_Mahadaiyatapanpur
1.740489771,Mahottari_Mahottari
1.893246878,Mahottari_Maisthan
1.66001207,Mahottari_MajhoraBishnupur
1.779153918,Mahottari_Manara
1.678054553,Mahottari_Matihani
1.850757091,Mahottari_MeghanathGorahanna
1.740805369,Mahottari_Nainhi
1.84136153,Mahottari_Nigaul
1.820247241,Mahottari_Paraul
1.82994489,Mahottari_ParsaDewadh
1.670057882,Mahottari_ParsaPateli
1.880936792,Mahottari_Pasupatinagar
1.704773406,Mahottari_Pigouna
1.757834542,Mahottari_Pipra
1.776882369,Mahottari_PokharibhindaSamgra
1.805941018,Mahottari_Raghunathpur
1.842975899,Mahottari_Ramgopalpur
1.905056371,Mahottari_Ramnagar
1.804530697,Mahottari_Ratauli
1.767078019,Mahottari_Sahasaula
1.77375652,Mahottari_Sahorawa
1.759463808,Mahottari_Sandha
1.768735692,Mahottari_Sarpallo
1.79600745,Mahottari_Shamsi
1.674367486,Mahottari_Simardahi
1.832061584,Mahottari_Singyahi
1.840063106,Mahottari_Sisawakataiya
1.846974408,Mahottari_Sonama
1.847514841,Mahottari_Sonamai
1.772899795,Mahottari_Sonaul
1.823007951,Mahottari_Sreepur
1.670057882,Mahottari_SugaVawani
1.856062685,Mahottari_Sundarpur
1.857718279,Mahottari_Vagaha
1.944989496,Makwanpur_Agara
1.700755497,Makwanpur_Ambhanjyang
1.860595391,Makwanpur_Bajrabarahi
1.711452946,Makwanpur_Basamadi
1.854421294,Makwanpur_Betini
1.842446206,Makwanpur_Bhaise
1.883812517,Makwanpur_BhartaPundyadevi
1.879216761,Makwanpur_Bhimfedi
1.748506882,Makwanpur_Budhichaur
1.665183595,Makwanpur_Chitlang
1.810458481,Makwanpur_Churiyamai
1.890700955,Makwanpur_Daman
1.833805865,Makwanpur_Dandakharka
1.865615872,Makwanpur_Dhimal
1.735791471,Makwanpur_Fakhel
1.84990487,Makwanpur_Faparbari
1.914866957,Makwanpur_Gogane
1.766271527,Makwanpur_Handikhola
1.845708895,Makwanpur_Hatiya
1.738717775,Makwanpur_Hetauda
1.85822684,Makwanpur_Hurnamadi
1.809881673,Makwanpur_IpaPanchakanya
1.943035971,Makwanpur_Kalikatar
1.947579762,Makwanpur_Kankada
1.816410169,Makwanpur_Khairang
1.88706031,Makwanpur_Kogate
1.804089343,Makwanpur_Kulekhani
1.772407863,Makwanpur_Makwanpurgadhi
1.980743622,Makwanpur_Manahari
1.911319501,Makwanpur_Manthali
1.698760746,Makwanpur_Markhu
1.988818933,Makwanpur_Namtar
1.756177561,Makwanpur_Nibuwatar
1.653085178,Makwanpur_PadamPokhari
1.955171109,Makwanpur_Palung
1.968780313,Makwanpur_ParsaWildlifeReser
1.814667966,Makwanpur_Raigaun
1.938678559,Makwanpur_Raksirang
1.939563691,Makwanpur_SarikhetPalase
1.896346398,Makwanpur_Shikharpur
1.883467471,Makwanpur_ShreepurChhatiwan
1.915051258,Makwanpur_SisneriMahadevsthan
1.677482249,Makwanpur_Sukaura
1.835898656,Makwanpur_Thingan
1.944642719,Makwanpur_TistungDeurali
1.45566997,Manang_Bhraka
1.618962743,Manang_Chame
1.672254948,Manang_Dharapani
1.242931071,Manang_Fu
1.360856253,Manang_Ghyaru
1.361232131,Manang_Khangsar
1.60259179,Manang_Manang
1.268379908,Manang_Nar
1.349369287,Manang_Nyawal
1.588959376,Manang_Pisang
1.545696354,Manang_TachiBagarchhap
1.172333588,Manang_TankiManang
1.515725205,Manang_Thoche
1.125012125,Morang_Amahibariyati
1.146578507,Morang_Amardaha
1.084428056,Morang_Amgachhi
1.106251836,Morang_Babiyabirta
1.092291005,Morang_Bahuni
1.08035645,Morang_Baijanathpur
1.08443637,Morang_Banigama
1.104713682,Morang_Baradanga
1.121467095,Morang_Bayarban
1.072842704,Morang_Belbari
1.058460612,Morang_Bhaudaha
1.084411427,Morang_Bhogateni
1.107356952,Morang_Biratnagar
1.105172703,Morang_Budhanagar
1.080717085,Morang_Dadarbairiya
1.109912921,Morang_Dainiya
1.09788379,Morang_Dangihat
1.129659846,Morang_Dangraha
1.09874779,Morang_Drabesh
1.087716034,Morang_Dulari
1.111283403,Morang_Govindapur
1.08048359,Morang_Haraicha
1.137397041,Morang_Hasandaha
1.127325939,Morang_Hathimudha
1.10446044,Morang_Hoklabari
1.087494665,Morang_Indrapur
1.088254735,Morang_Itahara
1.075888873,Morang_Jante
1.123563003,Morang_Jhorahat
1.087255281,Morang_Jhurkiya
1.096390325,Morang_Kaseni
1.049997298,Morang_Katahari
1.062644115,Morang_Kathamaha
1.101908975,Morang_Kerabari
1.10766874,Morang_Keroun
1.124327577,Morang_Lakhantari
1.070540322,Morang_Letang
1.127395918,Morang_Madhumalla
1.091985106,Morang_Mahadewa
1.10700082,Morang_Majhare
1.105751243,Morang_Matigachha
1.082323486,Morang_Motipur
1.080303446,Morang_Mrigauliya
1.11462196,Morang_Necha
1.101511618,Morang_Pathari
1.080779789,Morang_Patigaun
1.114433155,Morang_Pokhariya
1.129913434,Morang_Rajghat
1.159002223,Morang_Ramitekhola
1.074060756,Morang_Rangeli
1.115772458,Morang_Sanischare
1.0728576,Morang_Sidharaha
1.079584255,Morang_Sijuwa
1.083397423,Morang_Singhadevi
1.126782735,Morang_Sisabanibadahara
1.078256384,Morang_Sisawanijahada
1.113145124,Morang_Sorabhag
1.101131929,Morang_Sundarpur
1.073828993,Morang_Takuwa
1.16002177,Morang_Tandi
1.09402905,Morang_Tankisinuwari
1.101730562,Morang_Tetariya
1.067070813,Morang_Thalaha
1.096792532,Morang_Urlabari
1.101209876,Morang_Warangi
1.088610173,Morang_Yangshila
0.791956283,Mugu_Bhiyee
0.834988582,Mugu_Dhainakot
0.628567895,Mugu_Dolphu
0.799061241,Mugu_Gumtha
0.848106892,Mugu_Hyanglu
0.846131195,Mugu_Jima
0.865195997,Mugu_Karkibada
0.806803978,Mugu_Khaumale
0.613835908,Mugu_Kimari
0.805106812,Mugu_Kotdanda
0.709527828,Mugu_Mangri
0.518892279,Mugu_Mugu
0.823544573,Mugu_Natharpu
0.828913564,Mugu_Photu
0.860212238,Mugu_Pina
0.683049398,Mugu_Pulu
0.826810034,Mugu_Rara
0.839033859,Mugu_RaraKalai
0.793312215,Mugu_Rowa
0.828703973,Mugu_Ruga
0.82074922,Mugu_Seri
0.870320754,Mugu_ShreeNagar
0.780491835,Mugu_Shreekot
0.838393308,Mugu_Sukhadhik
1.018873572,Mustang_Charang
0.898613444,Mustang_Chhonhup
0.897880742,Mustang_Chhoser
0.990806062,Mustang_Chhusang
0.984726887,Mustang_Dhami
1.036091203,Mustang_Jhong
1.001648666,Mustang_Jomsom
0.893304039,Mustang_Kagbeni
0.937206226,Mustang_Kowang
1.211457796,Mustang_Kunjo
1.133772331,Mustang_Lete
0.957096228,Mustang_Lomanthang
0.774277206,Mustang_Marpha
0.99543369,Mustang_Muktinath
1.094855982,Mustang_Surkhang
0.816281643,Mustang_Tukuche
1.578436875,Myagdi_Arman
1.595295256,Myagdi_Arthunge
1.595683952,Myagdi_Babiyachaur
1.498248444,Myagdi_Bagarkhola
1.575031802,Myagdi_Baranja
1.570975786,Myagdi_Bhakilmi
1.580870207,Myagdi_Bima
1.334535103,Myagdi_Chimkhola
1.520034117,Myagdi_Dagnam
1.297589255,Myagdi_Dana
1.615965074,Myagdi_Darwang
1.562865138,Myagdi_Devisthan
1.640245398,Myagdi_Dhar
1.573661321,Myagdi_Dhatan
1.475963564,Myagdi_Dowa
1.386911691,Myagdi_GurjaKhani
1.573636031,Myagdi_HisthanMandali
1.56292126,Myagdi_Jhin
1.588245381,Myagdi_Jyamrukot
1.609743516,Myagdi_Kuhun
1.10647667,Myagdi_Kuinemangale
1.512331565,Myagdi_Lulang
1.465162878,Myagdi_Malkwang
1.5277578,Myagdi_Marang
1.20738238,Myagdi_Mudi
1.49819544,Myagdi_Muna
1.426835808,Myagdi_Narchyang
1.538350974,Myagdi_Niskot
1.584410042,Myagdi_Okharbot
1.518497001,Myagdi_Pakhapani
1.543294893,Myagdi_Patalekhet
1.531549836,Myagdi_Pulachaur
1.469347074,Myagdi_RakhuBhagawati
1.526020448,Myagdi_RakhuPiple
1.629076802,Myagdi_Ramche
1.594851478,Myagdi_Ratnechaur
1.553930331,Myagdi_Room
1.609247773,Myagdi_Shikha
1.52392246,Myagdi_Singa
1.527881823,Myagdi_Takam
1.461172337,Myagdi_Tatopani
1.84742858,Nawalparasi_Agryouli
2.024865793,Nawalparasi_Amarapuri
1.817161232,Nawalparasi_Amraut
1.667503991,Nawalparasi_BadaharaDubauliya
1.644180164,Nawalparasi_Baidauli
1.836387124,Nawalparasi_Banjariya
1.934494709,Nawalparasi_Benimanipur
2.027072559,Nawalparasi_Bharatipur
1.651885833,Nawalparasi_Bhujhawa
2.092738594,Nawalparasi_Bulingtar
2.106537295,Nawalparasi_DadajheriTadi
1.643814332,Nawalparasi_DawanneDevi
1.907876321,Nawalparasi_Dedgaun
1.931965415,Nawalparasi_Deurali
2.027153278,Nawalparasi_Devachuli
1.717352323,Nawalparasi_Devagawa
2.008932036,Nawalparasi_Dhaubadi
1.868578898,Nawalparasi_Dhurkot
1.964729493,Nawalparasi_Dibyapuri
